日期,总确诊数,新增确诊数,总治愈数,新增治愈数,总死亡数,新增死亡数
2021年01.10,2075,7,2024,2,8,0
2021年01.11,2076,1,2025,1,8,0
2021年01.12,2078,2,2028,3,8,0
2021年01.13,2081,3,2030,2,8,0
2021年01.14,2084,3,2031,1,8,0
2021年01.15,2084,0,2032,1,8,0
2021年01.16,2086,2,2034,2,8,0
2021年01.17,2087,1,2035,1,8,0
2021年01.18,2090,3,2039,4,8,0
2021年01.19,2093,3,2044,5,8,0
2021年01.20,2094,1,2047,3,8,0
2021年01.21,2098,4,2049,2,8,0
2021年01.22,2099,1,2052,3,8,0
2021年01.23,2104,5,2053,1,8,0
2021年01.24,2106,2,2055,2,8,0
2021年01.25,2108,2,2057,2,8,0
2021年01.26,2115,7,2057,0,8,0
2021年01.27,2116,1,2059,2,8,0
2021年01.28,2116,1,2059,0,8,0
2021年01.29,2121,0,2060,1,8,0
2021年01.30,2124,3,2065,5,8,0
2021年01.31,2125,1,2074,9,8,0
2021年02.01,2127,2,2077,3,8,0
2021年02.02,2129,2,2077,0,8,0
2021年02.03,2132,3,2078,1,8,0
2021年02.04,2134,2,2081,3,8,0
2021年02.05,2135,1,2083,2,8,0
2021年02.06,2137,2,2085,2,8,0
2021年02.07,2144,7,2088,3,8,0
2021年02.08,2151,7,2091,3,8,0
2021年02.09,2151,0,2094,3,8,0
2021年02.10,2152,1,2097,3,8,0
2021年02.11,2154,2,2097,0,8,0
2021年02.12,2157,3,2098,1,8,0
2021年02.13,2159,2,2101,3,8,0
2021年02.14,2163,4,2105,4,8,0
2021年02.15,2171,8,2107,2,8,0
2021年02.16,2177,6,2111,4,8,0
2021年02.17,2180,3,2112,1,8,0
2021年02.18,2180,0,2121,9,8,0
2021年02.19,2183,3,2126,5,8,0
2021年02.20,2184,1,2134,8,8,0
2021年02.21,2187,3,2137,3,8,0
2021年02.22,2196,9,2140,3,8,0
2021年02.23,2197,1,2141,1,8,0
2021年02.24,2198,1,2146,5,8,0
2021年02.25,2200,2,2154,8,8,0
2021年02.26,2205,5,2155,1,8,0
2021年02.27,2206,1,2155,0,8,0
2021年02.28,2212,6,2158,3,8,0
2021年03.01,2215,3,2159,1,8,0
2021年03.02,2218,3,2162,3,8,0
2021年03.03,2221,3,2166,4,8,0
2021年03.04,2222,1,2167,1,8,0
2021年03.05,2225,3,2173,6,8,0
2021年03.06,2229,4,2178,5,8,0
2021年03.07,2233,4,2180,2,8,0
2021年03.08,2235,2,2182,2,8,0
2021年03.09,2236,1,2184,2,8,0
2021年03.10,2238,2,2185,1,8,0
2021年03.11,2240,2,2189,4,8,0
2021年03.12,2243,3,2190,1,8,0
2021年03.13,2244,1,2192,2,8,0
2021年03.14,2245,1,2199,7,8,0
2021年03.15,2245,0,2202,3,8,0
2021年03.16,2245,0,2203,1,8,0
2021年03.17,2246,1,2206,3,8,0
2021年03.18,2249,3,2212,6,8,0
2021年03.19,2251,2,2213,1,8,0
2021年03.20,2252,1,2216,3,8,0
2021年03.21,2253,1,2217,1,8,0
2021年03.22,2257,4,2218,1,8,0
2021年03.23,2259,2,2219,1,8,0
2021年03.24,2263,4,2222,3,8,0
2021年03.25,2265,2,2226,4,8,0
2021年03.26,2266,1,2229,3,8,0
2021年03.27,2267,1,2230,1,8,0
2021年03.28,2275,8,2232,2,8,0
2021年03.29,2277,2,2233,1,8,0
2021年03.30,2279,2,2233,0,8,0
2021年03.31,2282,3,2235,2,8,0
2021年04.01,2282,0,2236,1,8,0
2021年04.02,2285,3,2237,1,8,0
2021年04.03,2287,2,2239,2,8,0
2021年04.04,2287,2,2239,0,8,0
2021年04.05,2289,2,2242,3,8,0
2021年04.06,2290,1,2242,0,8,0
2021年04.07,2291,1,2242,0,8,0
2021年04.08,2295,4,2245,3,8,0
2021年04.09,2295,0,2249,4,8,0
2021年04.10,2296,1,2249,0,8,0
