日期,总确诊数,新增确诊数,总治愈数,新增治愈数,总死亡数,新增死亡数
2020年10.16,251,4,240,0,3,0
2020年10.17,252,1,240,0,3,0
2020年10.18,254,2,240,0,3,0
2020年10.19,256,2,241,1,3,0
2020年10.20,256,0,241,0,3,0
2020年10.21,256,0,241,0,3,0
2020年10.22,256,0,242,1,3,0
2020年10.23,259,3,242,0,3,0
2020年10.24,260,1,242,0,3,0
2020年10.25,260,0,245,3,3,0
2020年10.26,260,0,246,1,3,0
2020年10.27,261,1,246,0,3,0
2020年10.28,263,2,247,1,3,0
2020年10.29,265,2,247,0,3,0
2020年10.30,270,5,251,4,3,0
2020年10.31,270,0,251,0,3,0
2020年11.01,271,1,251,0,3,0
2020年11.02,273,2,251,0,3,0
2020年11.03,273,0,255,4,3,0
2020年11.04,273,0,257,2,3,0
2020年11.05,275,2,259,2,3,0
2020年11.06,275,0,260,1,3,0
2020年11.07,275,0,263,3,3,0
2020年11.08,276,1,263,0,3,0
2020年11.09,277,1,263,0,3,0
2020年11.10,283,6,265,2,3,0
2020年11.11,285,2,265,0,3,0
2020年11.12,285,0,265,0,3,0
2020年11.13,287,2,266,1,3,0
2020年11.14,289,2,266,0,3,0
2020年11.15,289,0,267,1,3,0
2020年11.16,290,1,269,2,3,0
2020年11.17,291,1,274,5,3,0
2020年11.18,291,0,275,1,3,0
2020年11.19,291,0,276,1,3,0
2020年11.20,296,5,276,0,3,0
2020年11.21,297,1,277,1,3,0
2020年11.22,298,1,277,0,3,0
2020年11.23,299,1,279,2,3,0
2020年11.24,299,0,279,0,3,0
2020年11.25,299,0,279,0,3,0
2020年11.26,299,0,281,2,3,0
2020年11.27,300,1,283,2,3,0
2020年11.28,300,0,283,0,3,0
2020年11.29,300,0,285,2,3,0
2020年11.30,300,0,286,1,3,0
2020年12.01,300,0,287,1,3,0
2020年12.02,300,0,290,3,3,0
2020年12.03,300,0,291,1,3,0
2020年12.04,300,0,292,1,3,0
2020年12.05,301,1,292,0,3,0
2020年12.06,301,0,292,0,3,0
2020年12.07,301,0,292,0,3,0
2020年12.08,301,0,292,0,3,0
2020年12.09,301,0,293,1,3,0
2020年12.10,301,0,293,0,3,0
2020年12.11,302,1,294,1,3,0
2020年12.12,302,0,295,1,3,0
2020年12.13,302,0,295,0,3,0
2020年12.14,302,0,295,0,3,0
2020年12.15,303,1,295,0,3,0
2020年12.16,303,0,296,1,3,0
2020年12.17,303,0,296,0,3,0
2020年12.18,304,1,296,0,3,0
2020年12.19,304,0,296,0,3,0
2020年12.20,304,0,296,0,3,0
2020年12.21,304,0,297,1,3,0
2020年12.22,304,0,297,0,3,0
2020年12.23,304,0,298,1,3,0
2020年12.24,304,0,298,0,3,0
2020年12.25,304,0,298,0,3,0
2020年12.26,304,0,298,0,3,0
2020年12.27,305,1,299,1,3,0
2020年12.28,306,1,300,1,3,0
2020年12.29,309,3,300,0,3,0
2020年12.30,309,0,300,0,3,0
2020年12.31,309,0,300,0,3,0
2021年01.01,312,3,300,0,3,0
2021年01.02,313,1,300,0,3,0
2021年01.03,314,1,300,0,3,0
2021年01.04,315,1,300,0,3,0
2021年01.05,316,1,301,1,3,0
2021年01.06,316,0,301,0,3,0
2021年01.07,316,0,302,1,3,0
2021年01.08,316,0,303,1,3,0
2021年01.09,320,4,303,0,3,0
2021年01.10,322,2,303,0,3,0
2021年01.11,324,2,304,1,3,0
2021年01.12,324,0,304,0,3,0
2021年01.13,324,0,305,1,3,0
2021年01.14,324,0,305,0,3,0
2021年01.15,327,3,305,0,3,0
2021年01.16,328,1,306,1,3,0
2021年01.17,329,1,306,0,3,0
2021年01.18,329,0,306,0,3,0
2021年01.19,330,1,307,1,3,0
2021年01.20,335,5,308,1,3,0
2021年01.21,335,0,309,1,3,0
2021年01.22,335,0,309,0,3,0
2021年01.23,336,1,309,0,3,0
2021年01.24,338,2,309,0,3,0
2021年01.25,338,0,310,1,3,0
2021年01.26,340,2,311,1,3,0
2021年01.27,342,2,312,1,3,0
2021年01.28,343,1,313,1,3,0
2021年01.29,343,0,318,5,3,0
2021年01.30,343,0,319,1,3,0
2021年01.31,344,1,319,0,3,0
2021年02.01,344,0,319,0,3,0
2021年02.02,344,0,319,0,3,0
2021年02.03,344,0,323,4,3,0
2021年02.04,345,1,324,1,3,0
2021年02.05,346,1,327,3,3,0
2021年02.06,346,0,328,1,3,0
2021年02.07,346,0,328,0,3,0
2021年02.08,346,0,328,0,3,0
2021年02.09,347,1,328,0,3,0
2021年02.10,347,0,329,1,3,0
2021年02.11,347,0,329,0,3,0
2021年02.12,348,1,330,1,3,0
2021年02.13,348,0,331,1,3,0
2021年02.14,349,1,331,0,3,0
2021年02.15,349,0,331,0,3,0
2021年02.16,349,0,333,2,3,0
2021年02.17,349,0,334,1,3,0
2021年02.18,351,2,334,0,3,0
2021年02.19,351,0,335,1,3,0
2021年02.20,351,0,335,0,3,0
2021年02.21,352,1,335,0,3,0
2021年02.22,352,0,335,0,3,0
2021年02.23,353,1,336,1,3,0
2021年02.24,354,1,337,1,3,0
2021年02.25,354,0,337,0,3,0
2021年02.26,355,1,337,0,3,0
2021年02.27,356,1,337,0,3,0
2021年02.28,356,0,337,0,3,0
2021年03.01,357,1,338,1,3,0
2021年03.02,357,0,338,0,3,0
2021年03.03,357,0,339,1,3,0
2021年03.04,358,1,339,0,3,0
2021年03.05,361,3,341,2,3,0
2021年03.06,361,0,343,2,3,0
2021年03.07,361,0,343,0,3,0
2021年03.08,361,0,343,0,3,0
2021年03.09,361,0,343,0,3,0
2021年03.10,361,0,343,0,3,0
2021年03.11,361,0,343,0,3,0
2021年03.12,362,1,344,1,3,0
2021年03.13,362,0,344,0,3,0
2021年03.14,363,1,344,0,3,0
2021年03.15,364,1,344,0,3,0
2021年03.16,364,0,344,0,3,0
2021年03.17,367,3,345,1,3,0
2021年03.18,368,1,345,0,3,0
2021年03.19,368,0,347,2,3,0
2021年03.20,370,2,347,0,3,0
2021年03.21,370,0,351,4,3,0
2021年03.22,370,0,351,0,3,0
2021年03.23,372,2,351,0,3,0
2021年03.24,372,0,351,0,3,0
2021年03.25,372,0,353,2,3,0
2021年03.26,372,0,354,1,3,0
2021年03.27,373,1,354,0,3,0
2021年03.28,373,0,355,1,3,0
2021年03.29,373,0,356,1,3,0
2021年03.30,373,0,357,1,3,0
2021年03.31,373,0,358,1,3,0
2021年04.01,373,0,360,2,3,0
2021年04.02,373,0,360,0,3,0
2021年04.03,374,1,360,0,3,0
2021年04.04,375,1,362,2,3,0
2021年04.05,375,0,364,2,3,0
2021年04.06,375,0,364,0,3,0
2021年04.07,375,0,366,2,3,0
2021年04.08,375,0,366,0,3,0
2021年04.09,375,0,366,0,3,0
2021年04.10,376,1,366,0,3,0
2021年04.11,376,0,366,0,3,0
2021年04.12,376,0,368,2,3,0
2021年04.13,377,1,369,1,3,0
2021年04.14,377,0,369,0,3,0
2021年04.15,377,0,369,0,3,0
2021年04.16,379,2,369,0,3,0
2021年04.17,379,0,370,1,3,0
2021年04.18,380,1,370,0,3,0
2021年04.19,380,0,370,0,3,0
2021年04.20,382,2,370,0,3,0
2021年04.21,383,1,370,0,3,0
2021年04.22,383,0,372,2,3,0
2021年04.23,383,0,372,0,3,0
2021年04.24,384,1,372,0,3,0
2021年04.25,384,0,372,0,3,0
2021年04.26,384,0,372,0,3,0
2021年04.27,385,1,373,1,3,0
2021年04.28,385,0,374,1,3,0
2021年04.29,385,0,374,0,3,0
2021年04.30,385,0,374,0,3,0
2021年05.01,385,0,374,0,3,0
2021年05.02,385,0,374,0,3,0
2021年05.03,385,0,374,0,3,0
2021年05.04,386,1,376,2,3,0
2021年05.05,386,0,377,1,3,0
2021年05.06,386,0,377,0,3,0
2021年05.07,387,1,377,0,3,0
2021年05.08,387,0,377,0,3,0
2021年05.09,387,0,378,1,3,0
2021年05.10,387,0,378,0,3,0
2021年05.11,387,0,378,0,3,0
2021年05.12,388,1,378,0,3,0
2021年05.13,388,0,379,1,3,0
2021年05.14,388,0,379,0,3,0
2021年05.15,388,0,379,0,3,0
2021年05.16,388,0,379,0,3,0
2021年05.17,388,0,379,0,3,0
2021年05.18,388,0,379,0,3,0
2021年05.19,389,1,379,0,3,0
2021年05.20,389,0,379,0,3,0
2021年05.21,389,0,379,0,3,0
2021年05.22,390,1,379,0,3,0
2021年05.23,391,1,379,0,3,0
2021年05.24,393,2,379,0,3,0
2021年05.25,393,0,379,0,3,0
2021年05.26,393,0,379,0,3,0
2021年05.27,393,0,379,0,3,0
2021年05.28,393,0,380,1,3,0
2021年05.29,393,0,380,0,3,0
2021年05.30,393,0,381,1,3,0
2021年05.31,393,0,381,0,3,0
2021年06.01,393,0,382,1,3,0
2021年06.02,393,0,383,1,3,0
2021年06.03,393,0,385,2,3,0
2021年06.04,393,0,385,0,3,0
2021年06.05,394,1,385,0,3,0
2021年06.06,394,0,385,0,3,0
2021年06.07,395,1,385,0,3,0
2021年06.08,395,0,385,0,3,0
2021年06.09,395,0,385,0,3,0
2021年06.10,395,0,385,0,3,0
2021年06.11,396,1,385,0,3,0
2021年06.12,398,2,385,0,3,0
2021年06.13,398,0,385,0,3,0
2021年06.14,398,0,385,0,3,0
2021年06.15,398,0,385,0,3,0
2021年06.16,398,0,385,0,3,0
2021年06.17,399,1,385,0,3,0
2021年06.18,399,0,385,0,3,0
2021年06.19,399,0,385,0,3,0
2021年06.20,399,0,385,0,3,0
2021年06.21,399,0,385,0,3,0
2021年06.22,399,0,385,0,3,0
2021年06.23,399,0,386,1,3,0
2021年06.24,400,1,386,0,3,0
2021年06.25,400,0,386,0,3,0
2021年06.26,401,1,387,1,3,0
2021年06.27,401,0,388,1,3,0
2021年06.28,401,0,389,1,3,0
2021年06.29,401,0,389,0,3,0
2021年06.30,401,0,390,1,3,0
2021年07.01,401,0,390,0,3,0
2021年07.02,401,0,391,1,3,0
2021年07.03,402,1,391,0,3,0
2021年07.04,402,0,391,0,3,0
2021年07.05,402,0,391,0,3,0
2021年07.06,404,2,391,0,3,0
2021年07.07,404,0,391,0,3,0
2021年07.08,404,0,391,0,3,0
2021年07.09,406,2,391,0,3,0
2021年07.10,406,0,391,0,3,0
2021年07.11,406,0,391,0,3,0
2021年07.12,407,1,391,0,3,0
2021年07.13,408,1,392,1,3,0
2021年07.14,408,0,392,0,3,0
2021年07.15,412,4,392,0,3,0
2021年07.16,412,4,392,0,3,0
2021年07.17,412,0,394,2,3,0
2021年07.18,412,0,394,0,3,0
2021年07.19,415,3,395,1,3,0
2021年07.20,415,3,395,0,3,0
2021年07.21,415,0,396,1,3,0
2021年07.22,416,1,396,0,3,0
2021年07.23,417,1,397,1,3,0
2021年07.24,418,1,398,1,3,0
2021年07.25,418,1,398,0,3,0
2021年07.26,418,0,398,0,3,0
2021年07.27,419,1,398,0,3,0
2021年07.28,419,0,398,0,3,0
2021年07.29,419,0,398,0,3,0
2021年07.30,422,3,399,1,3,0
2021年07.31,425,3,400,1,3,0
2021年08.01,425,0,400,0,3,0
2021年08.02,428,3,400,0,3,0
2021年08.03,429,1,400,0,3,0
2021年08.04,429,0,400,0,3,0
2021年08.05,430,1,400,0,3,0
2021年08.06,435,5,401,1,3,0
2021年08.07,435,0,403,2,3,0
2021年08.08,435,0,404,1,3,0
2021年08.09,435,0,406,2,3,0
2021年08.10,436,1,406,0,3,0
2021年08.11,436,0,406,0,3,0
2021年08.12,436,0,407,1,3,0
2021年08.13,438,2,409,2,3,0
2021年08.14,441,3,409,0,3,0
2021年08.15,442,1,412,3,3,0
2021年08.16,442,0,412,0,3,0
2021年08.17,445,3,412,0,3,0
2021年08.18,456,11,414,2,3,0
2021年08.19,457,1,414,0,3,0
2021年08.20,458,1,416,2,3,0
2021年08.21,459,1,418,2,3,0
2021年08.22,462,3,420,2,3,0
2021年08.23,463,1,421,1,3,0
2021年08.24,464,1,421,0,3,0
2021年08.25,465,1,422,1,3,0
2021年08.26,466,1,424,2,3,0
2021年08.27,466,0,425,1,3,0
2021年08.28,470,4,426,1,3,0
2021年08.29,472,2,426,0,3,0
2021年08.30,473,1,427,1,3,0
2021年08.31,475,2,428,1,3,0
2021年09.01,475,0,429,1,3,0
2021年09.02,475,0,432,3,3,0
2021年09.03,476,1,433,1,3,0
2021年09.04,478,2,434,1,3,0
2021年09.05,478,0,436,2,3,0
2021年09.06,478,0,437,1,3,0
2021年09.07,478,0,441,4,3,0
2021年09.08,478,0,442,1,3,0
2021年09.09,478,0,444,2,3,0
2021年09.10,478,0,447,3,3,0
2021年09.11,479,1,451,4,3,0
2021年09.12,479,0,453,2,3,0
2021年09.13,479,0,456,3,3,0
2021年09.14,480,1,459,3,3,0
2021年09.15,480,0,461,2,3,0
2021年09.16,480,0,464,3,3,0
2021年09.17,480,0,464,0,3,0
2021年09.18,481,1,465,1,3,0
2021年09.19,481,0,465,0,3,0
2021年09.20,481,0,465,0,3,0
2021年09.21,481,0,465,0,3,0
2021年09.22,484,3,469,4,3,0
2021年09.23,484,0,469,0,3,0
2021年09.24,485,1,469,0,3,0
2021年09.25,485,0,469,0,3,0
2021年09.26,486,1,470,1,3,0
2021年09.27,487,1,471,1,3,0
2021年09.28,487,0,471,0,3,0
2021年09.29,487,0,471,0,3,0
2021年09.30,487,0,471,0,3,0
2021年10.01,490,3,476,5,3,0
2021年10.02,490,0,476,0,3,0
2021年10.03,490,0,476,0,3,0
2021年10.04,490,0,476,0,3,0
2021年10.05,490,0,477,1,3,0
2021年10.06,490,0,478,1,3,0
2021年10.07,492,2,478,0,3,0
2021年10.08,494,2,478,0,3,0
2021年10.09,494,0,479,1,3,0
2021年10.10,494,0,480,1,3,0
2021年10.11,494,0,480,0,3,0
2021年10.12,495,1,480,0,3,0
2021年10.13,498,3,480,0,3,0
2021年10.14,500,2,481,1,3,0
2021年10.15,500,0,481,0,3,0
2021年10.16,500,0,482,1,3,0
2021年10.17,500,0,482,0,3,0
2021年10.18,500,0,485,3,3,0
2021年10.19,500,0,485,0,3,0
2021年10.20,500,0,485,0,3,0
2021年10.21,500,0,485,0,3,0
2021年10.22,501,1,485,0,3,0
2021年10.23,501,0,485,0,3,0
2021年10.24,502,1,485,0,3,0
2021年10.25,502,0,485,0,3,0
2021年10.26,503,1,485,0,3,0
2021年10.27,503,0,485,0,3,0
2021年10.28,503,0,487,2,3,0
2021年10.29,503,0,487,0,3,0
2021年10.30,504,1,487,0,3,0
2021年10.31,504,0,488,1,3,0
2021年11.01,505,1,489,1,3,0
2021年11.02,505,0,490,1,3,0
2021年11.03,505,0,491,1,3,0
2021年11.04,506,1,491,0,3,0
2021年11.05,507,2,492,1,3,0
2021年11.05,507,2,492,0,3,0
2021年11.06,507,0,492,0,3,0
2021年11.07,507,0,492,0,3,0
2021年11.08,509,2,492,0,3,0
2021年11.09,509,0,493,1,3,0
2021年11.10,510,1,493,0,3,0
2021年11.11,510,0,493,0,3,0
2021年11.12,513,3,494,1,3,0
2021年11.13,518,5,497,3,3,0
2021年11.14,518,0,498,1,3,0
2021年11.15,518,0,498,0,3,0
2021年11.16,519,1,499,1,3,0
2021年11.17,527,8,499,0,3,0
2021年11.18,527,0,500,1,3,0
2021年11.19,527,0,500,0,3,0
2021年11.20,528,1,501,1,3,0
2021年11.21,528,0,501,0,3,0
2021年11.22,528,0,501,0,3,0
2021年11.23,528,0,502,1,3,0
2021年11.24,528,0,502,0,3,0
2021年11.25,529,1,502,0,3,0
2021年11.26,530,1,502,0,3,0
2021年11.27,530,0,504,2,3,0
2021年11.28,530,0,504,0,3,0
2021年11.29,531,0,506,2,3,0
2021年11.30,531,0,508,2,3,0
2021年12.01,532,0,508,0,3,0
2021年12.02,533,0,508,0,3,0
2021年12.03,533,0,512,4,3,0
2021年12.04,535,2,513,1,3,0
2021年12.05,535,0,514,1,3,0
2021年12.06,535,0,514,0,3,0
2021年12.07,536,0,515,1,3,0
2021年12.08,537,1,515,0,3,0
2021年12.09,537,0,515,0,3,0
2021年12.10,537,0,515,0,3,0
2021年12.11,537,0,516,1,3,0
2021年12.12,537,0,517,1,3,0
2021年12.13,537,0,517,0,3,0
2021年12.14,537,0,518,1,3,0
2021年12.15,537,0,518,0,3,0
2021年12.16,537,0,520,2,3,0
2021年12.17,539,0,520,0,3,0
2021年12.18,540,1,520,0,3,0
2021年12.19,541,1,520,0,3,0
2021年12.20,542,1,520,0,3,0
2021年12.21,545,3,520,0,3,0
2021年12.22,545,0,521,1,3,0
2021年12.23,545,0,522,1,3,0
2021年12.24,554,9,522,0,3,0
2021年12.25,562,8,522,0,3,0
2021年12.26,564,2,523,1,3,0
2021年12.27,565,1,523,0,3,0
2021年12.28,572,7,524,1,3,0
2021年12.29,576,4,525,1,3,0
2021年12.30,580,4,527,2,3,0
2021年12.31,589,9,527,0,3,0
2022年01.01,594,5,530,3,3,0
2022年01.02,596,2,531,1,3,0
2022年01.03,597,1,533,2,3,0
2022年01.04,602,5,534,1,3,0
2022年01.05,602,5,534,0,3,0
