日期,总确诊数,新增确诊数,总治愈数,新增治愈数,总死亡数,新增死亡数
2021年05.02,147,0,145,0,2,0
2021年05.03,147,0,145,0,2,0
2021年05.04,147,0,145,0,2,0
2021年05.05,147,0,145,0,2,0
2021年05.06,147,0,145,0,2,0
2021年05.07,147,0,145,0,2,0
2021年05.08,147,0,145,0,2,0
2021年05.09,147,0,145,0,2,0
2021年05.10,147,0,145,0,2,0
2021年05.11,147,0,145,0,2,0
2021年05.12,147,0,145,0,2,0
2021年05.13,147,0,145,0,2,0
2021年05.14,147,0,145,0,2,0
2021年05.15,147,0,145,0,2,0
2021年05.16,147,0,145,0,2,0
2021年05.17,147,0,145,0,2,0
2021年05.18,147,0,145,0,2,0
2021年05.19,147,0,145,0,2,0
2021年05.20,147,0,145,0,2,0
2021年05.21,147,0,145,0,2,0
2021年05.22,147,0,145,0,2,0
2021年05.23,147,0,145,0,2,0
2021年05.24,147,0,145,0,2,0
2021年05.25,147,0,145,0,2,0
2021年05.26,147,0,145,0,2,0
2021年05.27,147,0,145,0,2,0
2021年05.28,147,0,145,0,2,0
2021年05.29,147,0,145,0,2,0
2021年05.30,147,0,145,0,2,0
2021年05.31,147,0,145,0,2,0
2021年06.01,147,0,145,0,2,0
2021年06.02,147,0,145,0,2,0
2021年06.03,147,0,145,0,2,0
2021年06.04,147,0,145,0,2,0
2021年06.05,147,0,145,0,2,0
2021年06.06,147,0,145,0,2,0
2021年06.07,147,0,145,0,2,0
2021年06.08,147,0,145,0,2,0
2021年06.09,147,0,145,0,2,0
2021年06.10,147,0,145,0,2,0
2021年06.11,147,0,145,0,2,0
2021年06.12,147,0,145,0,2,0
2021年06.13,147,0,145,0,2,0
2021年06.14,147,0,145,0,2,0
2021年06.15,147,0,145,0,2,0
2021年06.16,147,0,145,0,2,0
2021年06.17,147,0,145,0,2,0
2021年06.18,147,0,145,0,2,0
2021年06.19,147,0,145,0,2,0
2021年06.20,147,0,145,0,2,0
2021年06.21,147,0,145,0,2,0
2021年06.22,147,0,145,0,2,0
2021年06.23,147,0,145,0,2,0
2021年06.24,147,0,145,0,2,0
2021年06.25,147,0,145,0,2,0
2021年06.26,147,0,145,0,2,0
2021年06.27,147,0,145,0,2,0
2021年06.28,147,0,145,0,2,0
2021年06.29,147,0,145,0,2,0
2021年06.30,147,0,145,0,2,0
2021年07.01,147,0,145,0,2,0
2021年07.02,147,0,145,0,2,0
2021年07.03,147,0,145,0,2,0
2021年07.04,147,0,145,0,2,0
2021年07.05,147,0,145,0,2,0
2021年07.06,147,0,145,0,2,0
2021年07.07,147,0,145,0,2,0
2021年07.08,147,0,145,0,2,0
2021年07.09,147,0,145,0,2,0
2021年07.10,147,0,145,0,2,0
2021年07.11,147,0,145,0,2,0
2021年07.12,147,0,145,0,2,0
2021年07.13,147,0,145,0,2,0
2021年07.14,147,0,145,0,2,0
2021年07.15,147,0,145,0,2,0
2021年07.16,147,0,145,0,2,0
2021年07.17,147,0,145,0,2,0
2021年07.18,147,0,145,0,2,0
2021年07.19,147,0,145,0,2,0
2021年07.20,147,0,145,0,2,0
2021年07.21,147,0,145,0,2,0
2021年07.22,147,0,145,0,2,0
2021年07.23,147,0,145,0,2,0
2021年07.24,147,0,145,0,2,0
2021年07.25,147,0,145,0,2,0
2021年07.26,147,0,145,0,2,0
2021年07.27,147,0,145,0,2,0
2021年07.28,147,0,145,0,2,0
2021年07.29,147,0,145,0,2,0
2021年07.30,147,0,145,0,2,0
2021年07.31,147,0,145,0,2,0
2021年08.01,147,0,145,0,2,0
2021年08.02,147,0,145,0,2,0
2021年08.03,147,0,145,0,2,0
2021年08.04,147,0,145,0,2,0
2021年08.05,147,0,145,0,2,0
2021年08.05,147,0,145,0,2,0
2021年08.06,147,0,145,0,2,0
2021年08.07,147,0,145,0,2,0
2021年08.08,147,0,145,0,2,0
2021年08.09,147,0,145,0,2,0
2021年08.10,147,0,145,0,2,0
2021年08.11,147,0,145,0,2,0
2021年08.12,147,0,145,0,2,0
2021年08.13,147,0,145,0,2,0
2021年08.14,147,0,145,0,2,0
2021年08.15,147,0,145,0,2,0
2021年08.16,147,0,145,0,2,0
2021年08.17,147,0,145,0,2,0
2021年08.18,147,0,145,0,2,0
2021年08.19,147,0,145,0,2,0
2021年08.20,147,0,145,0,2,0
2021年08.21,147,0,145,0,2,0
2021年08.22,147,0,145,0,2,0
2021年08.23,147,0,145,0,2,0
2021年08.24,147,0,145,0,2,0
2021年08.25,147,0,145,0,2,0
2021年08.26,147,0,145,0,2,0
2021年08.27,147,0,145,0,2,0
2021年08.28,147,0,145,0,2,0
2021年08.29,147,0,145,0,2,0
2021年08.30,147,0,145,0,2,0
2021年08.31,147,0,145,0,2,0
2021年09.01,147,0,145,0,2,0
2021年09.02,147,0,145,0,2,0
2021年09.03,147,0,145,0,2,0
2021年09.04,147,0,145,0,2,0
2021年09.05,147,0,145,0,2,0
2021年09.06,147,0,145,0,2,0
2021年09.07,147,0,145,0,2,0
2021年09.08,147,0,145,0,2,0
2021年09.09,147,0,145,0,2,0
2021年09.10,147,0,145,0,2,0
2021年09.11,147,0,145,0,2,0
2021年09.12,147,0,145,0,2,0
2021年09.13,147,0,145,0,2,0
2021年09.14,147,0,145,0,2,0
2021年09.15,147,0,145,0,2,0
2021年09.16,147,0,145,0,2,0
2021年09.17,147,0,145,0,2,0
2021年09.18,147,0,145,0,2,0
2021年09.19,147,0,145,0,2,0
2021年09.20,147,0,145,0,2,0
2021年09.21,147,0,145,0,2,0
2021年09.22,147,0,145,0,2,0
2021年09.23,147,0,145,0,2,0
2021年09.24,147,0,145,0,2,0
2021年09.25,147,0,145,0,2,0
2021年09.26,147,0,145,0,2,0
2021年09.27,147,0,145,0,2,0
2021年09.28,147,0,145,0,2,0
2021年09.29,147,0,145,0,2,0
2021年09.30,147,0,145,0,2,0
2021年10.01,147,0,145,0,2,0
2021年10.02,147,0,145,0,2,0
2021年10.03,147,0,145,0,2,0
2021年10.04,147,0,145,0,2,0
2021年10.05,147,0,145,0,2,0
2021年10.06,147,0,145,0,2,0
2021年10.07,147,0,145,0,2,0
2021年10.08,147,0,145,0,2,0
2021年10.09,147,0,145,0,2,0
2021年10.10,147,0,145,0,2,0
2021年10.11,147,0,145,0,2,0
2021年10.12,147,0,145,0,2,0
2021年10.13,147,0,145,0,2,0
2021年10.14,147,0,145,0,2,0
2021年10.15,147,0,145,0,2,0
2021年10.16,147,0,145,0,2,0
2021年10.17,147,0,145,0,2,0
2021年10.18,147,0,145,0,2,0
2021年10.19,148,1,145,0,2,0
2021年10.20,148,0,145,0,2,0
2021年10.21,149,1,145,0,2,0
2021年10.22,149,0,145,0,2,0
2021年10.23,149,0,145,0,2,0
2021年10.24,153,4,145,0,2,0
2021年10.25,153,0,145,0,2,0
2021年10.26,158,5,145,0,2,0
2021年10.27,158,0,145,0,2,0
2021年10.28,158,0,145,0,2,0
2021年10.29,158,0,145,0,2,0
2021年10.30,158,0,145,0,2,0
2021年10.31,158,0,145,0,2,0
2021年11.01,158,0,145,0,2,0
2021年11.02,158,0,145,0,2,0
2021年11.03,158,0,149,4,2,0
2021年11.04,159,1,149,0,2,0
2021年11.05,159,1,150,1,2,0
2021年11.06,159,0,151,1,2,0
2021年11.07,159,0,152,1,2,0
2021年11.08,159,0,152,0,2,0
2021年11.09,159,0,154,2,2,0
2021年11.10,159,0,154,0,2,0
2021年11.11,159,0,154,0,2,0
2021年11.12,159,0,154,0,2,0
2021年11.13,159,0,155,1,2,0
2021年11.14,159,0,155,0,2,0
2021年11.15,159,0,155,0,2,0
2021年11.16,159,0,155,0,2,0
2021年11.17,159,0,155,0,2,0
2021年11.18,159,0,155,0,2,0
2021年11.19,159,0,155,0,2,0
2021年11.20,159,0,155,0,2,0
2021年11.21,159,0,155,0,2,0
2021年11.22,159,0,157,2,2,0
2021年11.23,159,0,157,0,2,0
2021年11.24,159,0,157,0,2,0
2021年11.25,159,0,157,0,2,0
2021年11.26,159,0,157,0,2,0
2021年11.27,159,0,157,0,2,0
2021年11.28,159,0,157,0,2,0
2021年11.29,159,0,157,0,2,0
2021年12.01,159,0,157,0,2,0
2021年12.02,159,0,157,0,2,0
2021年12.03,159,0,157,0,2,0
2021年12.04,159,0,157,0,2,0
2021年12.05,159,0,157,0,2,0
2021年12.06,159,0,157,0,2,0
2021年12.07,159,0,157,0,2,0
2021年12.08,159,0,157,0,2,0
2021年12.09,159,0,157,0,2,0
2021年12.10,159,0,157,0,2,0
2021年12.11,159,0,157,0,2,0
2021年12.12,159,0,157,0,2,0
2021年12.13,159,0,157,0,2,0
2021年12.14,159,0,157,0,2,0
2021年12.15,159,0,157,0,2,0
2021年12.16,159,0,157,0,2,0
2021年12.17,159,0,157,0,2,0
2021年12.18,159,0,157,0,2,0
2021年12.19,159,0,157,0,2,0
2021年12.20,159,0,157,0,2,0
2021年12.21,159,0,157,0,2,0
2021年12.22,159,0,157,0,2,0
2021年12.23,159,0,157,0,2,0
2021年12.24,159,0,157,0,2,0
2021年12.25,159,0,157,0,2,0
2021年12.26,159,0,157,0,2,0
2021年12.27,159,0,157,0,2,0
2021年12.28,159,0,157,0,2,0
2021年12.29,159,0,157,0,2,0
2021年12.30,159,0,157,0,2,0
2021年12.31,160,1,157,0,2,0
2022年01.01,160,1,157,0,2,0
2022年01.02,160,0,157,0,2,0
2022年01.03,160,0,157,0,2,0
2022年01.04,160,0,157,0,2,0
2022年01.05,160,0,157,0,2,0
